Company Name,Job Title,Salaries Reported,Location,Salary
Inference Labs,Data Engineer,1,New Delhi,677584.0
Tata Consultancy Services (North America),Data Engineer,1,New Delhi,101809.0
Ankaha,Data Engineer,1,New Delhi,450000.0
Innovaccer,Data Engineer,1,New Delhi,443306.0
Delhivery,Data Engineer,1,New Delhi,1412565.0
CTU,Data Engineer,1,New Delhi,540276.0
MediaAgility,Data Engineer,1,New Delhi,458143.0
CloudPrisma,Data Engineer,1,New Delhi,361764.0
Bank of America,Data Engineer,1,New Delhi,1507325.0
Adglobal360,Data Engineer,1,New Delhi,1069128.0
PYRO,Data Engineer,1,New Delhi,127452.0
Hexaware Technologies,Data Engineer,1,New Delhi,735792.0
Advanced Infrastructure Engineering,Data Engineer,1,New Delhi,363228.0
Gartner,Data Engineer,1,New Delhi,624717.0
LUMIQ,Data Engineer,1,New Delhi,322465.0
i2e Consulting,Data Engineer,1,New Delhi,1044468.0
AI Touch,Data Engineer,1,New Delhi,181620.0
S&P Global,Data Engineer,1,New Delhi,1230555.0
Valiance Solutions,Data Engineer,1,New Delhi,1210776.0
Unified Healthcare Group,Data Engineer,1,New Delhi,844641.0
MedTourEasy,Data Engineer,1,New Delhi,149932.0
Rahul Infotech,Data Engineer,1,New Delhi,400000.0
American Management Association,Data Engineer,1,New Delhi,566052.0
PwC,Data Engineer,1,New Delhi,367195.0
Ericsson IT Solutions & Services,Data Engineer,1,New Delhi,1527142.0
Faintel,Data Engineer,1,New Delhi,180876.0
Essentia SoftServ,Data Engineer,1,New Delhi,240000.0
Concirrus,Data Engineer,1,New Delhi,620027.0
Software Data (India),Data Engineer,1,New Delhi,509047.0
naidu,Data Engineer,1,New Delhi,1257890.0
Atlan,Data Engineer,1,New Delhi,213408.0
Capgemini Invent,Data Engineer,1,New Delhi,1243164.0
Marks & Spencer,Data Engineer,1,New Delhi,828777.0
ParallelDots,Data Engineer,1,New Delhi,588636.0
Josh Technology Group,Data Engineer,1,New Delhi,722161.0
Team Computers,Data Engineer,1,New Delhi,423080.0
OLX Group,Data Engineer,1,New Delhi,3644181.0
Baker Hughes,Data Engineer,1,New Delhi,169396.0
Deloitte,Data Engineer,1,New Delhi,1004884.0
Incubit,Data Engineer,1,New Delhi,2452654.0
Saurav pandey,Data Engineer,1,New Delhi,800000.0
McKinsey Knowledge Center,Data Engineer,1,New Delhi,1665911.0
Anonymous Content,Data Engineer,1,New Delhi,461956.0
RiM LaS,Data Engineer,1,New Delhi,308214.0
Waqar Ahmed,Data Engineer,1,New Delhi,100000.0
STMicroelectronics,Data Engineer,1,New Delhi,374830.0
PeopleStrong Technologies,Data Engineer,1,New Delhi,82037.0
Snapdeal,Data Engineer,1,New Delhi,1230555.0
MothersonSumi INfotech and Designs,Data Engineer,1,New Delhi,775034.0
Bäckerei-Conditorei Fleischli,Data Engineer,1,New Delhi,1242238.0
Impressico Business Solutions,Data Engineer,1,New Delhi,602930.0
Connaizen Software,Data Engineer,1,New Delhi,2265784.0
Olcademy,Data Engineer,1,New Delhi,204000.0
NLB Services,Data Engineer,1,New Delhi,1808796.0
HT Media,Data Engineer,1,New Delhi,602928.0
RedCarpet,Data Engineer,1,New Delhi,223812.0
Chandigarh Group,Data Engineer,1,New Delhi,205476.0
Bobble Keyboard,Data Engineer,1,New Delhi,104295.0
Beam Suntory,Data Engineer,1,New Delhi,1478425.0
Super Highway Labs,Data Engineer,1,New Delhi,3665141.0
Yogesh Chandra Pant,Data Engineer,1,New Delhi,618387.0
GNA Serveis Telemàtics,Data Engineer,1,New Delhi,573621.0
ASSAD,Data Engineer,1,New Delhi,517986.0
American Express,Data Engineer,1,New Delhi,1600000.0
ABC Supply Co.,Data Engineer,1,New Delhi,524121.0
DXC Technology,Data Engineer,1,New Delhi,904395.0
Analytics Vidhya,Data Engineer,1,New Delhi,1513955.0
Konkasoft,Data Engineer,1,New Delhi,100488.0
Unifytech,Data Engineer,1,New Delhi,1129307.0
J.P. Morgan,Data Engineer,1,New Delhi,1221714.0
EY,Data Engineer,1,New Delhi,469612.0
Boston Scientific,Data Engineer,1,New Delhi,2707106.0
Tech Data,Data Engineer,1,New Delhi,361764.0
Gemini Solutions,Data Engineer,1,New Delhi,904395.0
Sharda University,Data Engineer,1,New Delhi,145296.0
FDS,Data Engineer,1,New Delhi,1200000.0
Gemini Solutions,Data Engineer,1,New Delhi,180000.0
Fresherworld.com,Data Engineer,1,New Delhi,351709.0
hvjhv,Data Engineer,1,New Delhi,814476.0
PlaySimple Games,Data Engineer,1,New Delhi,240000.0
Goals101,Data Engineer,1,New Delhi,1541071.0
Wipro Digital,Data Engineer,1,New Delhi,862674.0
Dell Technologies,Data Engineer,1,New Delhi,2000000.0
Atos-Syntel,Data Engineer,1,New Delhi,938347.0
Datopic,Data Engineer,1,New Delhi,735350.0
Publicis Sapient,Data Engineer,1,New Delhi,2500000.0
Adobe,Data Engineer,1,New Delhi,413830.0
Anonymous,Data Engineer,1,New Delhi,402934.0
Dew Solutions,Data Engineer,1,New Delhi,1489702.0
Xceedance,Data Engineer,1,New Delhi,1506828.0
LinkedIn,Data Engineer,1,New Delhi,1288344.0
Prateek Mishra,Data Engineer,1,New Delhi,375456.0
DAAS Labs,Data Engineer,1,New Delhi,375456.0
IFI Techsolutions,Data Engineer,1,New Delhi,300000.0
TEKsystems,Data Engineer,1,New Delhi,1643809.0
Flipkart,Data Engineer,1,New Delhi,967394.0
Northcorp Software,Data Engineer,1,New Delhi,278976.0
None of Your Business Boutique,Data Engineer,1,New Delhi,2452654.0
Asian Oilfield Services,Data Engineer,1,New Delhi,2207388.0
HARMAN,Data Engineer,1,New Delhi,1628952.0
Sama Technology,Data Engineer,1,New Delhi,2210744.0
Srijan Technologies,Data Engineer,1,New Delhi,864369.0
IndiaLends,Data Engineer,1,New Delhi,373260.0
Diverse Lynx,Data Engineer,1,New Delhi,1074883.0
Rackspace Technology,Data Engineer,1,New Delhi,1547487.0
Metaswitch,Data Engineer,1,New Delhi,33120.0
Absolutdata,Data Engineer,1,New Delhi,521474.0
Coforge Senior,Data Engineer,17,New Delhi,1476259.0
Quantiphi,Data Engineer,40,Mumbai,730063.0
LTI,Data Engineer,33,Mumbai,500000.0
Tata Consultancy Services,Data Engineer,19,Mumbai,500000.0
Jio,Data Engineer,9,Mumbai,530128.0
Fractal,Data Engineer,7,Mumbai,1100000.0
Accenture,Data Engineer,7,Mumbai,630000.0
Mactores,Data Engineer,5,Mumbai,542342.0
Capgemini,Data Engineer,5,Mumbai,695747.0
Deloitte,Data Engineer,4,Mumbai,744034.0
IBM,Data Engineer,3,Mumbai,1018095.0
Exponentia DataLabs,Data Engineer,3,Mumbai,621583.0
Reliance Industries,Data Engineer,3,Mumbai,644930.0
Morgan Stanley,Data Engineer,2,Mumbai,909682.0
Bank of America,Data Engineer,2,Mumbai,928488.0
TCS,Data Engineer,2,Mumbai,459892.0
PwC,Data Engineer,2,Mumbai,1077564.0
GEP,Data Engineer,2,Mumbai,1321470.0
Lumiq (India),Data Engineer,2,Mumbai,795858.0
IFI Techsolutions,Data Engineer,2,Mumbai,353152.0
Fresher,Data Engineer,2,Mumbai,362640.0
Quantiphi,Data Engineer,2,Mumbai,613152.0
Testbook.com,Data Engineer,2,Mumbai,612517.0
General Mills,Data Engineer,1,Mumbai,331509.0
Goldman Sachs,Data Engineer,1,Mumbai,3977066.0
PayU,Data Engineer,1,Mumbai,515940.0
Fractal,Data Engineer,1,Mumbai,1230982.0
Tata Consultancy Services (North America),Data Engineer,1,Mumbai,1000000.0
TCG DIGITAL,Data Engineer,1,Mumbai,524564.0
Enovate Skill,Data Engineer,1,Mumbai,106209.0
DAT Engineering,Data Engineer,1,Mumbai,562248.0
Team Computers,Data Engineer,1,Mumbai,311052.0
Fundnel,Data Engineer,1,Mumbai,618995.0
Mactores,Data Engineer,1,Mumbai,129768.0
Advisory Board,Data Engineer,1,Mumbai,414388.0
NGDATA,Data Engineer,1,Mumbai,1555257.0
Colgate-Palmolive,Data Engineer,1,Mumbai,515940.0
AmyGB,Data Engineer,1,Mumbai,488208.0
Sunrise Senior Living,Data Engineer,1,Mumbai,100000.0
Cogoport,Data Engineer,1,Mumbai,2000000.0
Cipla,Data Engineer,1,Mumbai,1088000.0
Quantiphi,Data Engineer,1,Mumbai,276000.0
Tata Consultancy Services,Data Engineer,1,Mumbai,846156.0
Christian College of Engineering & Technology (CCET),Data Engineer,1,Mumbai,123286.0
Course5 Intelligence,Data Engineer,1,Mumbai,154788.0
TDL,Data Engineer,1,Mumbai,1511001.0
TeamLease Staffing Solutions,Data Engineer,1,Mumbai,573527.0
Tata Consultancy Services,Data Engineer,1,Mumbai,234362.0
Quantiply,Data Engineer,1,Mumbai,908078.0
ICS Consultancy,Data Engineer,1,Mumbai,1881045.0
MAERSK,Data Engineer,1,Mumbai,1200000.0
Larvol Group,Data Engineer,1,Mumbai,947731.2
American Automobile Association (AAA),Data Engineer,1,Mumbai,1139568.0
Jost Hurler,Data Engineer,1,Mumbai,311051.0
Vistaar Technologies,Data Engineer,1,Mumbai,618995.0
i2e Consulting,Data Engineer,1,Mumbai,720000.0
Bank of America Merrill Lynch,Data Engineer,1,Mumbai,1232857.0
B&B Analytics,Data Engineer,1,Mumbai,67764.0
Cuelogic Technologies,Data Engineer,1,Mumbai,1100000.0
Netcore Solutions,Data Engineer,1,Mumbai,1612324.0
CitiusTech,Data Engineer,1,Mumbai,1988533.0
Algo Engines,Data Engineer,1,Mumbai,1200000.0
Quantcast,Data Engineer,1,Mumbai,2014668.0
PharmEasy,Data Engineer,1,Mumbai,233580.0
Bajaj Finance,Data Engineer,1,Mumbai,308220.0
ZEE5,Data Engineer,1,Mumbai,706283.0
Naerial Consultancy,Data Engineer,1,Mumbai,1042947.0
Purplle.com,Data Engineer,1,Mumbai,2014668.0
Oneture Technologies,Data Engineer,1,Mumbai,1068999.0
Larsen and toubro e engineering solutions,Data Engineer,1,Mumbai,371400.0
Liases Foras,Data Engineer,1,Mumbai,305428.0
Bookmyshow,Data Engineer,1,Mumbai,1237990.0
Challenger Technologies,Data Engineer,1,Mumbai,108408.0
At,Data Engineer,1,Mumbai,1016376.0
Kutumbh Care,Data Engineer,1,Mumbai,311716.0
Morgan Stanley,Data Engineer,1,Mumbai,981061.0
Daten & Wissen,Data Engineer,1,Mumbai,385890.0
Ascent Health & Wellness Solutions,Data Engineer,1,Mumbai,322465.0
Edwards Lifesciences,Data Engineer,1,Mumbai,1900000.0
Ugam,Data Engineer,1,Mumbai,502441.0
Exeliq Consulting,Data Engineer,1,Mumbai,891759.0
ANB Systems,Data Engineer,1,Mumbai,1500000.0
Veritas Collaborative,Data Engineer,1,Mumbai,1062087.0
Celebal Technologies,Data Engineer,1,Mumbai,463374.0
TCG Digital,Data Engineer,1,Mumbai,520597.0
Danpal,Data Engineer,1,Mumbai,322077.0
iPredictt Data Science Labs,Data Engineer,1,Mumbai,708995.0
FRA,Data Engineer,1,Mumbai,735796.0
HHH,Data Engineer,1,Mumbai,580440.0
Javis,Data Engineer,1,Mumbai,1232857.0
AthenasOwl,Data Engineer,1,Mumbai,1249434.0
HCL Technologies,Data Engineer,1,Mumbai,321853.0
Directi,Data Engineer,1,Mumbai,1860082.0
Course5 Intelligence,Data Engineer,1,Mumbai,4081319.36
ICICI Bank,Data Engineer,1,Mumbai,96000.0
Ingram Micro,Data Engineer,1,Mumbai,179292.0
Aays Analytics,Data Engineer,1,Mumbai,894346.0
Priceline.com,Data Engineer,1,Mumbai,2540253.0
KIT,Data Engineer,1,Mumbai,308220.0
Bizongo,Data Engineer,1,Mumbai,2597406.0
Bewakoof Brands,Data Engineer,1,Mumbai,932374.0
Nikhil Analytics,Data Engineer,1,Mumbai,353141.0
Collinson,Data Engineer,1,Mumbai,1743621.0
EC-Mobility,Data Engineer,1,Mumbai,184932.0
Simple Logic IT,Data Engineer,1,Mumbai,301464.0
Muoro,Data Engineer,1,Mumbai,964692.0
Kiara Automotora,Data Engineer,1,Mumbai,633480.0
Seernet Technologies,Data Engineer,1,Mumbai,3123584.0
Axis Bank,Data Engineer,1,Mumbai,602928.0
The Jaypee Group,Data Engineer,1,Mumbai,725787.0
PayNearby,Data Engineer,1,Mumbai,650000.0
Anand Rathi,Data Engineer,1,Mumbai,1095095.0
Google,Data Engineer,1,Mumbai,725787.0
Joulon,Data Engineer,1,Mumbai,322464.0
Numer8,Data Engineer,1,Mumbai,128988.0
Digihealth,Data Engineer,1,Mumbai,234082.0
Nomura Holdings,Data Engineer,1,Mumbai,503667.0
Episource,Data Engineer,1,Mumbai,1090171.0
Teradata,Data Engineer,1,Mumbai,1561792.0
Endurance International Group,Data Engineer,1,Mumbai,3108546.0
Craftsvilla.com,Data Engineer,1,Mumbai,1953624.0
Optum,Data Engineer,1,Mumbai,908078.0
Dream11,Data Engineer,1,Mumbai,2009767.0
Quantiphi Senior,Data Engineer,15,Mumbai,1080000.0
LTI Senior,Data Engineer,12,Mumbai,886686.0
Fractal Senior,Data Engineer,7,Mumbai,2051223.0
Fractal Big,Data Engineer,7,Mumbai,865380.0
Tata Consultancy Services Big,Data Engineer,5,Mumbai,550000.0
Quantiphi,Machine Learning Engineer,28,Bangalore,875066.0
Tata Consultancy Services,Machine Learning Engineer,9,Bangalore,490531.0
Accenture,Machine Learning Engineer,5,Bangalore,748712.0
Amazon,Machine Learning Engineer,4,Bangalore,1525549.0
Intel Corporation,Machine Learning Engineer,4,Bangalore,625152.0
First Student,Machine Learning Engineer,3,Bangalore,369852.0
Google,Machine Learning Engineer,3,Bangalore,1244206.0
Ignitarium Technology Solutions,Machine Learning Engineer,3,Bangalore,730063.0
Infosys,Machine Learning Engineer,2,Bangalore,832266.0
Wipro,Machine Learning Engineer,2,Bangalore,783333.0
HCL Technologies,Machine Learning Engineer,2,Bangalore,1193616.0
Deloitte,Machine Learning Engineer,2,Bangalore,1088590.0
Oracle,Machine Learning Engineer,2,Bangalore,931048.0
Fresher,Machine Learning Engineer,2,Bangalore,363036.0
Microsoft,Machine Learning Engineer,2,Bangalore,2340910.0
Wipro Technologies,Machine Learning Engineer,2,Bangalore,575209.0
Mercedes-Benz Research and Development India,Machine Learning Engineer,2,Bangalore,1521127.0
Continental,Machine Learning Engineer,2,Bangalore,589116.0
Subex,Machine Learning Engineer,2,Bangalore,927200.0
Text Mercato,Machine Learning Engineer,2,Bangalore,338722.0
HyperVerge,Machine Learning Engineer,2,Bangalore,1168458.0
Quale Infotech,Machine Learning Engineer,2,Bangalore,665000.0
BlueOptima,Machine Learning Engineer,2,Bangalore,1180965.0
Sixth Energy Technologies,Machine Learning Engineer,2,Bangalore,310014.0
Qualitas Technologies,Machine Learning Engineer,2,Bangalore,562103.0
Graphene (Singapore),Machine Learning Engineer,2,Bangalore,991010.0
NewSpace Research and Technologies,Machine Learning Engineer,2,Bangalore,1000000.0
Uncanny Vision,Machine Learning Engineer,2,Bangalore,984047.0
Openstream,Machine Learning Engineer,2,Bangalore,551847.0
Avaamo,Machine Learning Engineer,2,Bangalore,2452646.0
Lucida Technologies,Machine Learning Engineer,2,Bangalore,636937.0
The Alacer Group,Machine Learning Engineer,2,Bangalore,1515264.0
IceCream Labs,Machine Learning Engineer,2,Bangalore,1027889.0
Digital Aristotle,Machine Learning Engineer,2,Bangalore,1012824.0
Chefling,Machine Learning Engineer,2,Bangalore,1608545.0
Tardid,Machine Learning Engineer,2,Bangalore,562282.0
Pixuate,Machine Learning Engineer,2,Bangalore,709492.0
Qwickbit Technologies,Machine Learning Engineer,2,Bangalore,338792.0
Vectra AI,Machine Learning Engineer,2,Bangalore,1008975.0
Cognizant Technology Solutions,Machine Learning Engineer,1,Bangalore,425000.0
Accenture,Machine Learning Engineer,1,Bangalore,407238.0
Amazon,Machine Learning Engineer,1,Bangalore,1507325.0
EY,Machine Learning Engineer,1,Bangalore,2823268.0
Fresher,Machine Learning Engineer,1,Bangalore,183252.0
Fresher,Machine Learning Engineer,1,Bangalore,660000.0
PwC,Machine Learning Engineer,1,Bangalore,316740.0
Microsoft,Machine Learning Engineer,1,Bangalore,621588.0
ABC,Machine Learning Engineer,1,Bangalore,1467538.0
Mphasis,Machine Learning Engineer,1,Bangalore,1129307.0
Flipkart,Machine Learning Engineer,1,Bangalore,128986.0
Virtusa,Machine Learning Engineer,1,Bangalore,734390.0
SAP,Machine Learning Engineer,1,Bangalore,355680.0
Persistent Systems,Machine Learning Engineer,1,Bangalore,957009.0
Robert Bosch India,Machine Learning Engineer,1,Bangalore,909200.0
DONE by NONE,Machine Learning Engineer,1,Bangalore,800000.0
Samsung R&D Institute India - Bangalore,Machine Learning Engineer,1,Bangalore,185520.0
Robert Bosch,Machine Learning Engineer,1,Bangalore,677584.0
Siemens,Machine Learning Engineer,1,Bangalore,844641.0
Adobe,Machine Learning Engineer,1,Bangalore,65880.0
Nones,Machine Learning Engineer,1,Bangalore,1208801.0
Intel Corporation,Machine Learning Engineer,1,Bangalore,390576.0
Qualcomm,Machine Learning Engineer,1,Bangalore,1550069.0
Anonymous Content,Machine Learning Engineer,1,Bangalore,1082172.0
Fidelity Investments,Machine Learning Engineer,1,Bangalore,1055802.0
Self Opportunity,Machine Learning Engineer,1,Bangalore,300000.0
Philips,Machine Learning Engineer,1,Bangalore,426816.0
Philips,Machine Learning Engineer,1,Bangalore,2300000.0
Tata Elxsi,Machine Learning Engineer,1,Bangalore,724874.0
Ola,Machine Learning Engineer,1,Bangalore,1628952.0
QuEST Global,Machine Learning Engineer,1,Bangalore,367041.0
Mercedes-Benz Research and Development India,Machine Learning Engineer,1,Bangalore,916285.0
HP Inc.,Machine Learning Engineer,1,Bangalore,1289859.0
Shell,Machine Learning Engineer,1,Bangalore,1289859.0
PayPal,Machine Learning Engineer,1,Bangalore,1808790.0
Legato Health Technologies,Machine Learning Engineer,1,Bangalore,1400000.0
Citrix,Machine Learning Engineer,1,Bangalore,1944435.0
Datamatics Global Services,Machine Learning Engineer,1,Bangalore,88502.0
Quantiphi,Machine Learning Engineer,1,Bangalore,283200.0
Indian Institute of Science,Machine Learning Engineer,1,Bangalore,2063316.0
Optum Global Solutions,Machine Learning Engineer,1,Bangalore,452198.0
Apple,Machine Learning Engineer,1,Bangalore,515940.0
Tata Projects Limited,Machine Learning Engineer,1,Bangalore,800000.0
Tredence,Machine Learning Engineer,1,Bangalore,829471.0
2COMS,Machine Learning Engineer,1,Bangalore,209602.0
Rahul Infotech,Machine Learning Engineer,1,Bangalore,621583.0
Diverse Lynx,Machine Learning Engineer,1,Bangalore,847963.0
Havells India,Machine Learning Engineer,1,Bangalore,455568.0
BRIDGEi2i,Machine Learning Engineer,1,Bangalore,54240.0
CareerNet Consulting,Machine Learning Engineer,1,Bangalore,419876.0
EVRY India,Machine Learning Engineer,1,Bangalore,316741.0
Course5 Intelligence,Machine Learning Engineer,1,Bangalore,1066487.0
Dailyhunt,Machine Learning Engineer,1,Bangalore,800000.0
Iron Mountain,Machine Learning Engineer,1,Bangalore,2110256.0
Motorola Solutions,Machine Learning Engineer,1,Bangalore,1200000.0
iQuanti,Machine Learning Engineer,1,Bangalore,483516.0
Winjit Technologies,Machine Learning Engineer,1,Bangalore,916285.0
Infrrd,Machine Learning Engineer,1,Bangalore,1008975.0
Impelsys,Machine Learning Engineer,1,Bangalore,722161.0
Ecolab,Machine Learning Engineer,1,Bangalore,1627026.0
Mercedes-Benz International,Machine Learning Engineer,1,Bangalore,515940.0
Wibmo,Machine Learning Engineer,1,Bangalore,1504836.0
Imarticus Learning,Machine Learning Engineer,1,Bangalore,184932.0
Jigsaw Academy,Machine Learning Engineer,1,Bangalore,1008975.0
Toyota Kirloskar Motor,Machine Learning Engineer,1,Bangalore,322465.0
Mantra Labs,Machine Learning Engineer,1,Bangalore,1031658.0
Techolution,Machine Learning Engineer,1,Bangalore,648838.0
NiYO,Machine Learning Engineer,1,Bangalore,389304.0
Naveen Engineering,Machine Learning Engineer,1,Bangalore,500000.0
Raju Tech,Machine Learning Engineer,1,Bangalore,1355169.0
Axis Bank,Machine Learning Engineer,1,Bangalore,1007334.0
Veoneer,Machine Learning Engineer,1,Bangalore,436144.0
Smart Joules,Machine Learning Engineer,1,Bangalore,652071.0
Tableau Software,Machine Learning Engineer,1,Bangalore,369857.0
iNeuron,Machine Learning Engineer,1,Bangalore,61080.0
iNeuron,Machine Learning Engineer,1,Bangalore,503667.0
Diatoz Solutions,Machine Learning Engineer,1,Bangalore,282327.0
Faststream Technologies,Machine Learning Engineer,1,Bangalore,142272.0
Robert Bosch Engineering and Business Solutions,Machine Learning Engineer,1,Bangalore,858429.0
Skit,Machine Learning Engineer,1,Bangalore,1105372.0
Alliance University,Machine Learning Engineer,1,Bangalore,61080.0
Redeem Systems,Machine Learning Engineer,1,Bangalore,764700.0
Gnani.ai,Machine Learning Engineer,1,Bangalore,650810.0
Noodle.ai,Machine Learning Engineer,1,Bangalore,1812949.0
Vitalhunt Global Solutions,Machine Learning Engineer,1,Bangalore,1096380.0
DataScientest,Machine Learning Engineer,1,Bangalore,193476.0
20K Group,Machine Learning Engineer,1,Bangalore,21628.0
Bartleby Technologies,Machine Learning Engineer,1,Bangalore,1309535.0
Palle Technology,Machine Learning Engineer,1,Bangalore,302200.0
Turing.com,Machine Learning Engineer,1,Bangalore,2259974.4
Vahan,Machine Learning Engineer,1,Bangalore,1358294.0
Jawaharlal Nehru Technological University,Machine Learning Engineer,1,Bangalore,135516.0
Livpure,Machine Learning Engineer,1,Bangalore,621583.0
Myelin Foundry,Machine Learning Engineer,1,Bangalore,800000.0
Betterhalf,Machine Learning Engineer,1,Bangalore,773916.0
Enterprise Bot,Machine Learning Engineer,1,Bangalore,1298703.0
FullThrottle Labs,Machine Learning Engineer,1,Bangalore,1257613.0
Careerera,Machine Learning Engineer,1,Bangalore,1236115.0
Crediwatch,Machine Learning Engineer,1,Bangalore,1561792.0
Pucho,Machine Learning Engineer,1,Bangalore,1422701.0
Oust Labs,Machine Learning Engineer,1,Bangalore,251796.0
LinuxWorld,Machine Learning Engineer,1,Bangalore,403590.0
Medibox,Machine Learning Engineer,1,Bangalore,993325.0
ShapeAI,Machine Learning Engineer,1,Bangalore,521474.0
ThinkTac,Machine Learning Engineer,1,Bangalore,97320.0
Cumulations Technologies,Machine Learning Engineer,1,Bangalore,454032.0
Kidvento Education & Research,Machine Learning Engineer,1,Bangalore,240000.0
SpotDraft,Machine Learning Engineer,1,Bangalore,988892.0
Pluto7,Machine Learning Engineer,1,Bangalore,478212.0
Xyram,Machine Learning Engineer,1,Bangalore,1068999.0
Infilect,Machine Learning Engineer,1,Bangalore,2017951.0
KoiReader Technologies,Machine Learning Engineer,1,Bangalore,503156.0
Deccan Infosystems,Machine Learning Engineer,1,Bangalore,412663.0
Central Mechanical Engineering Research Institute,Machine Learning Engineer,1,Bangalore,616428.0
Bombinate Technologies,Machine Learning Engineer,1,Bangalore,302693.0
eprentise,Machine Learning Engineer,1,Bangalore,500000.0
Interactions,Machine Learning Engineer,1,Bangalore,2579145.0
Emage Vision,Machine Learning Engineer,1,Bangalore,314739.0
Agara Labs,Machine Learning Engineer,1,Bangalore,2954147.0
Adappt Intelligence,Machine Learning Engineer,1,Bangalore,360000.0
Remedico,Machine Learning Engineer,1,Bangalore,123612.0
Tequed Labs,Machine Learning Engineer,1,Bangalore,94860.0
Nobody Likes Onions,Machine Learning Engineer,1,Bangalore,1000000.0
Neva Ventures,Machine Learning Engineer,1,Bangalore,903446.0
Skellam AI,Machine Learning Engineer,1,Bangalore,1719812.0
Vaultedge,Machine Learning Engineer,1,Bangalore,908078.0
Hurrey Tech Ventures,Machine Learning Engineer,1,Bangalore,107488.0
Continual Engine,Machine Learning Engineer,1,Bangalore,1018095.0
Hornbill Softech,Machine Learning Engineer,1,Bangalore,464246.0
Colors Software,Machine Learning Engineer,1,Bangalore,2545237.0
Laerdal Medical,Machine Learning Engineer,1,Bangalore,800000.0
Knowx Innovations,Machine Learning Engineer,1,Bangalore,162624.0
Drishya,Machine Learning Engineer,1,Bangalore,125892.0
GetupForChange Services,Machine Learning Engineer,1,Bangalore,725180.0
Lymbyc,Machine Learning Engineer,1,Bangalore,2149765.0
Medicento,Machine Learning Engineer,1,Bangalore,301465.0
Fliptango,Machine Learning Engineer,1,Bangalore,228048.0
Exafluence,Machine Learning Engineer,1,Bangalore,886464.0
Kruzr,Machine Learning Engineer,1,Bangalore,2017951.0
ClearQuote,Machine Learning Engineer,1,Bangalore,696828.0
Zuqo,Machine Learning Engineer,1,Bangalore,618995.0
AFFINSYS AI,Machine Learning Engineer,1,Bangalore,1450359.0
DataVal Analytics,Machine Learning Engineer,1,Bangalore,605388.0
Tezure,Machine Learning Engineer,1,Bangalore,844641.0
Fanlytiks,Machine Learning Engineer,1,Bangalore,631710.0
SteradianSemi,Machine Learning Engineer,1,Bangalore,1119904.0
VAMRR Technologies,Machine Learning Engineer,1,Bangalore,128988.0
Smart Desert,Machine Learning Engineer,1,Bangalore,500000.0
Facex,Machine Learning Engineer,1,Bangalore,308220.0
Agricx,Machine Learning Engineer,1,Bangalore,873273.0
Rodonaves Transportes e Encomendas - RTE,Machine Learning Engineer,1,Bangalore,302693.0
FaceX,Machine Learning Engineer,1,Bangalore,703418.0
Evarcity,Machine Learning Engineer,1,Bangalore,180000.0
Simple Intelligence,Machine Learning Engineer,1,Bangalore,1208796.0
Distill,Machine Learning Engineer,1,Bangalore,892153.0
Zeksystems,Machine Learning Engineer,1,Bangalore,550000.0
Westinghouse Rail Systems,Machine Learning Engineer,1,Bangalore,126696.0
Pixxel,Machine Learning Engineer,1,Bangalore,1547487.0
Anicca Data,Machine Learning Engineer,1,Bangalore,950000.0
Cvedia,Machine Learning Engineer,1,Bangalore,2794695.0
Lexitas,Machine Learning Engineer,1,Bangalore,504000.0
Tata Consultancy Services,Machine Learning Engineer,7,Pune,440139.0
Atos-Syntel,Machine Learning Engineer,3,Pune,356402.0
Infosys,Machine Learning Engineer,2,Pune,495280.0
First Student,Machine Learning Engineer,2,Pune,516000.0
Barclays,Machine Learning Engineer,2,Pune,2050654.0
Aera Technology,Machine Learning Engineer,2,Pune,1444930.0
Climate Connect,Machine Learning Engineer,2,Pune,377136.0
Accenture,Machine Learning Engineer,1,Pune,967394.0
Tech Mahindra,Machine Learning Engineer,1,Pune,414388.0
First Student,Machine Learning Engineer,1,Pune,171523.0
ABC,Machine Learning Engineer,1,Pune,677584.0
Wipro Technologies,Machine Learning Engineer,1,Pune,2063316.0
Google,Machine Learning Engineer,1,Pune,2480112.0
Honeywell,Machine Learning Engineer,1,Pune,1030116.0
Persistent Systems,Machine Learning Engineer,1,Pune,300000.0
Persistent Systems,Machine Learning Engineer,1,Pune,725180.0
FIS,Machine Learning Engineer,1,Pune,967394.0
Atos,Machine Learning Engineer,1,Pune,5273205.0
EMPLOYERS,Machine Learning Engineer,1,Pune,733032.0
Tata Elxsi,Machine Learning Engineer,1,Pune,432559.0
Synechron,Machine Learning Engineer,1,Pune,1242238.0
Freshers.com,Machine Learning Engineer,1,Pune,300000.0
Anonymous,Machine Learning Engineer,1,Pune,64488.0
Fresher Zones,Machine Learning Engineer,1,Pune,1035971.0
Red Hat,Machine Learning Engineer,1,Pune,654767.0
Visteon,Machine Learning Engineer,1,Pune,274512.0
ICS Consultancy,Machine Learning Engineer,1,Pune,1881045.0
Icertis,Machine Learning Engineer,1,Pune,1989669.0
BlueConch Technologies,Machine Learning Engineer,1,Pune,458101.0
BlazeClan Technologies,Machine Learning Engineer,1,Pune,504488.0
Abzooba,Machine Learning Engineer,1,Pune,674480.0
Mindbody,Machine Learning Engineer,1,Pune,1200000.0
Helpshift,Machine Learning Engineer,1,Pune,1237990.0
